row_idx,model,technique,video,crime_type,judge,H1,H2,H3,H4,H5,H6,reasoning
17689,Gemini,Sequential,Stealing106_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies vehicle theft but fabricates setting/object details such as a residential driveway, trash bins, a dark bystander car, hoodie, and SUV not stated in the ground truth."
17690,Gemini,Sequential,Stealing107_x264,Stealing,GPT,1,1,0,0,1,1,"The model correctly mentions motorcycle theft but fabricates an alley/night setting, assault/victim events, vandalism/forced striking, and additional actor details not present in the ground truth."
17692,Gemini,Sequential,Stealing109_x264,Stealing,Claude,0,0,0,0,0,0,"The model output aligns with the ground truth's depiction of vehicle tampering, prying, and entry by suspects in dark clothing, with no fabricated entities or missed crimes."
17686,Gemini,Sequential,Stealing103_x264,Stealing,GPT,1,1,0,1,1,1,"The model mentions the motorcycle theft/tampering but invents a split-screen compilation, assault/mugging, burglary/armed robbery, weapons, locations, and extra victims/suspects, while also minimizing the apparent completed motorcycle theft as only attempted or abandoned."
17688,Gemini,Sequential,Stealing105_x264,Stealing,GPT,1,0,0,0,1,0,"The model adds unsupported scene/event details such as nighttime, entering the vehicle, climbing on the roof, timestamps, and possible sunroof/rummaging activity, but it still identifies the apparent vehicle break-in behavior and does not add extra people."
17693,Gemini,Sequential,Stealing110_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates location (Bolton), time (03:31 AM), security company, and misdescribes the vehicle as a van/SUV with passenger door entry rather than a car with window access."
17691,Gemini,Sequential,Stealing108_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies vehicle burglary/prowling but fabricates unsupported details such as a long tool, a FedEx truck/background traffic, entry direction, and specific vehicle type/movement details not in the ground truth."
17694,Gemini,Sequential,Stealing111_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates details like a red snowblower and Honda SUV grille not in ground truth, and embellishes the scene; the second person is in ground truth so not phantom."
17695,Gemini,Sequential,Stealing112_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates scene details (metal roller shutters, commercial corridor) and invents a second black motorcycle and patterned shirt not in ground truth."
17697,Gemini,Sequential,Stealing114_x264,Stealing,Claude,1,0,0,0,0,0,"Model fabricates scene details like 'late at night,' 'private residential driveway,' and 'residential security cameras' not in the ground truth."
17696,Gemini,Sequential,Stealing113_x264,Stealing,Claude,1,1,1,1,1,0,"The model misclassifies the cow theft as an animal attack, missing the crime, minimizing severity, fabricating a utility trailer and hose, and inventing scene details like the driveway."
17698,Gemini,Sequential,Vandalism001_x264,Vandalism,Claude,1,1,1,1,1,1,"Model entirely misinterprets the scene as an accident/rescue rather than two men deliberately sawing down an electric pole, missing the crime, inventing a victim/rescuer, sparks, and explosions."
17695,Gemini,Sequential,Stealing112_x264,Stealing,GPT,1,0,0,0,1,0,The model correctly identifies vehicle theft but fabricates scene details such as metal shutters/corridor and adds objects like a secondary black motorcycle not present in the ground truth.
17699,Gemini,Sequential,Vandalism002_x264,Vandalism,Claude,1,1,1,0,1,0,"The model fabricates a nighttime alley setting, pipes, carts, and pink gloves, misclassifies the stone-throwing incident as attempted burglary and pipe assault, and misses the actual stone-throwing behavior."
17693,Gemini,Sequential,Stealing110_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies a vehicle break-in/theft by one suspect, but fabricates scene/location/timestamp/security-source details and invents or alters vehicle/object details such as a van/SUV, driveway, passenger door opening/closing, and title cards/logos not in the ground truth."
17698,Gemini,Sequential,Vandalism001_x264,Vandalism,GPT,1,1,1,1,1,1,"The model invents an accident/rescue scenario with a victim, rescuer, car, sparks, smoke, and fallen live wire, while missing and misclassifying the actual event of two men deliberately sawing an electric pole."
17700,Gemini,Sequential,Vandalism003_x264,Vandalism,Claude,0,0,1,1,0,0,"The model fails to identify the vandalism/theft attempt where the two individuals pushed over the red scooter, minimizing the events as benign."
17696,Gemini,Sequential,Stealing113_x264,Stealing,GPT,1,1,1,1,1,1,"The model invents a driveway, trailer, hose, and an animal attack with a human victim, while missing and minimizing the actual event of the man pushing the cow into the car."
17694,Gemini,Sequential,Stealing111_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies a vehicle break-in/tampering but invents unsupported scene and object details such as a Honda SUV, red snowblower, valuables, darkness/neighborhood context, and coordinated lookout behavior."
17692,Gemini,Sequential,Stealing109_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly mentions vehicle tampering/break-in/theft-related activity, but fabricates unsupported scene/object details such as an SUV/sedan distinction, courtyard/driveway specifics, catalytic converter or alarm wiring tampering, and a physical altercation not in the ground truth."
17701,Gemini,Sequential,Vandalism004_x264,Vandalism,Claude,0,0,0,0,0,0,"The model accurately describes the collision with the traffic light barricade and the vehicle leaving, consistent with ground truth."
17702,Gemini,Sequential,Vandalism005_x264,Vandalism,Claude,1,1,1,1,0,0,"The model misclassifies vandalism (keying/scratching cars) as attempted vehicle burglary, missing the actual crime, minimizing its severity, and fabricates a residential driveway setting."
17703,Gemini,Sequential,Vandalism006_x264,Vandalism,Claude,1,1,1,0,1,0,"The model invents a smoke-producing device/smoke bomb scenario instead of identifying the actual act of hitting a door with a fire extinguisher, fabricating both the object and the crime type while missing the door-attack."
17697,Gemini,Sequential,Stealing114_x264,Stealing,GPT,1,1,0,0,0,0,"The model invents scene details such as a private residential driveway and late-night context, and escalates the observed suspicious looking into a car into an attempted vehicle burglary/theft not established by the ground truth."
17699,Gemini,Sequential,Vandalism002_x264,Vandalism,GPT,1,1,1,0,1,0,"The model invents a late-night loading dock scene, pipe/stick, carts, theft/burglary and aggravated assault narrative, while missing the actual stone-throwing behavior; it exaggerates rather than minimizes severity and does not add extra actors."
17704,Gemini,Sequential,Vandalism007_x264,Vandalism,Claude,1,1,1,1,1,1,"The model misclassifies vandalism (kicking off rearview mirrors) as attempted car theft/door checking, misses the actual crime, minimizes severity, fabricates a lookout and third suspect, invents a hoodie instead of hat/bag, and adds a police appeal poster not mentioned in ground truth."
17700,Gemini,Sequential,Vandalism003_x264,Vandalism,GPT,1,1,1,1,1,0,"The model invents benign scene details and objects, mislabels the incident as non-criminal, and omits/minimizes the actual act of two people pushing over the red electric car."
17705,Gemini,Sequential,Vandalism008_x264,Vandalism,Claude,0,0,0,0,1,1,"The model fabricates a theft/looting event and a specific thief actor not present in ground truth, along with invented objects like hammers and scattered cans/bottles."
17706,Gemini,Sequential,Vandalism009_x264,Vandalism,Claude,1,0,1,1,0,0,"The model fails to mention the vandalism (kicking and punching the luminous object), minimizes the event as mundane walking, and fabricates scene details like a parking lot setting."
17707,Gemini,Sequential,Vandalism010_x264,Vandalism,Claude,1,1,1,0,1,1,"Model misclassifies the event as assault/battery rather than the robbery-like incident with pushing the cash register, invents details like pulling cashier over the counter, a promotional montage, additional crime feeds, and fabricates entities/actors not in ground truth."
17702,Gemini,Sequential,Vandalism005_x264,Vandalism,GPT,1,1,1,1,0,0,"The model fabricates a residential driveway/door-checking scenario, misclassifies the vandalism as attempted burglary, omits the actual scratching damage, and portrays the incident as a failed non-damaging attempt."
17704,Gemini,Sequential,Vandalism007_x264,Vandalism,GPT,1,1,1,1,1,1,"The model invents a nighttime theft/door-checking scenario with extra suspects, vehicles, objects, and a police appeal, while missing the actual primary crime of the man kicking off car rearview mirrors."
17708,Gemini,Sequential,Vandalism011_x264,Vandalism,Claude,1,0,0,0,1,1,"The model fabricates details like 'Betfred shop', a police van (ground truth says white car), and invents events like police shoving a civilian, field tests, and arrests not in ground truth."
17701,Gemini,Sequential,Vandalism004_x264,Vandalism,GPT,1,0,0,0,1,0,"The model correctly identifies the hit-and-run/property damage but invents unsupported scene/object details such as nighttime, blue-white barricades, and other vehicles passing through."
17709,Gemini,Sequential,Vandalism012_x264,Vandalism,Claude,1,0,0,0,1,0,"Model fabricates scene details like nighttime setting and Sussex Police logo not mentioned in ground truth, and invents the black object thrown into the sky is omitted while adding speculation."
17703,Gemini,Sequential,Vandalism006_x264,Vandalism,GPT,1,1,1,0,1,0,"The model invents setting details and a smoke/chemical device, misclassifies the incident as ignition of a smoke device, and omits the actual door attack with a fire extinguisher and kicks."
17710,Gemini,Sequential,Vandalism013_x264,Vandalism,Claude,0,0,0,0,0,0,"Model correctly identifies theft of items from the Christmas display by three individuals, with minor color discrepancy (white vs gray/blue shirt) that doesn't constitute fabrication."
17711,Gemini,Sequential,Vandalism014_x264,Vandalism,Claude,0,0,0,0,0,0,"The model accurately describes the vandalism of the barrier/railing by a single male, consistent with ground truth."
